9250,[1, 1, 1, 9, 1, 1, 1, 1, 6, 1, 0, 1, 1, 1, 1, 6, 1, 1, 1, 1]
9252,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9253,[4, 3, 30, 4, 4, 4, 1, 4, 4, 4, 5, 4, 30, 30, 1, 4, 46, 4, 4, 4]
9254,[5, 5, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 21]
9256,[4, 1, 5, 5, 4, 5, 4, 4, 6, 1, 3, 4, 4, 4, 5, 5, 4, 4, 23, 25]
9257,[19, 5, 4, 28, 18, 4, 19, 5, 43, 6, 43, 5, 4, 1, 19, 4, 43, 43, 4, 3]
9259,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9260,[45, 4, 31, 45, 31, 5, 31, 4, 19, 5, 4, 45, 21, 4, 45, 9, 1, 5, 3, 31]
9261,[1, 1, 1, 29, 1, 1, 1, 1, 1, 4, 4, 34, 1, 3, 1, 1, 1, 4, 1, 5]
9262,[1, 1, 4, 1, 4, 4, 1, 4, 1, 2, 4, 4, 5, 2, 1, 1, 1, 25, 1, 4]
9265,[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9266,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9267,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9268,[3, 21, 3, 21, 21, 5, 5, 3, 21, 3, 3, 4, 4, 5, 3, 3, 18, 6, 5, 3]
9269,[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 1, 48, 48, 5, 26]
9271,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9272,[9, 36, 17, 1, 31, 9, 31, 5, 0, 1, 9, 9, 3, 31, 30, 5, 9, 9, 0, 9]
9273,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
9274,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 43, 8, 8, 8, 8, 8, 8, 8, 43, 8]
9277,[5, 5, 5, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 19, 5, 5, 9, 5, 1, 5]
9278,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
9282,[9, 9, 4, 4, 9, 4, 9, 9, 9, 41, 9, 4, 9, 4, 4, 9, 9, 9, 4, 9]
9283,[9, 4, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4, 9, 9]
9285,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 43, 5, 5, 28, 5, 5, 41]
9287,[4, 18, 5, 39, 22, 4, 18, 22, 46, 18, 22, 35, 1, 1, 30, 23, 20, 1, 5, 39]
9288,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 5, 5, 3, 9, 5, 9, 9]
9289,[45, 45, 45, 45, 45, 45, 45, 45, 18, 18, 45, 45, 45, 45, 45, 45, 45, 18, 45, 18]
9290,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
9293,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9294,[5, 35, 35, 35, 35, 35, 23, 35, 15, 4, 4, 8, 4, 22, 19, 18, 1, 35, 35, 61]
9295,[5, 5, 5, 5, 5, 5, 5, 19, 8, 8, 5, 5, 5, 1, 8, 5, 5, 5, 34, 18]
9297,[4, 4, 11, 4, 4, 4, 4, 11, 4, 4, 4, 18, 4, 4, 46, 3, 4, 4, 4, 4]
9298,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9300,[9, 9, 9, 34, 1, 34, 34, 34, 34, 34, 9, 4, 13, 5, 9, 1, 34, 39, 9, 39]
9301,[1, 1, 1, 1, 4, 1, 1, 6, 6, 4, 1, 9, 1, 1, 1, 1, 1, 1, 4, 1]
9302,[6, 6, 11, 1, 6, 6, 4, 6, 21, 11, 1, 6, 21, 36, 1, 6, 39, 6, 6, 8]
9304,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 5, 4, 48]
9305,[1, 1, 1, 1, 1, 1, 1, 1, 1, 18, 1, 1, 18, 40, 1, 4, 1, 1, 1, 4]
9308,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 34, 5, 6, 5, 34]
9313,[1, 34, 61, 35, 34, 34, 6, 35, 1, 35, 1, 34, 34, 1, 3, 1, 1, 61, 1, 1]
9314,[20, 9, 11, 40, 9, 4, 3, 9, 6, 40, 4, 11, 0, 19, 5, 9, 20, 21, 1, 40]
9315,[1, 1, 1, 1, 23, 1, 1, 1, 1, 1, 1, 31, 4, 1, 6, 1, 1, 19, 1, 1]
9316,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9317,[4, 1, 4, 1, 1, 4, 1, 15, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 1]
9318,[34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 9]
9319,[5, 5, 29, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9320,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9321,[34, 34, 34, 34, 34, 34, 34, 3, 34, 34, 34, 4, 1, 4, 1, 1, 21, 19, 21, 23]
9323,[4, 5, 4, 5, 1, 1, 29, 5, 39, 5, 5, 43, 1, 22, 1, 1, 4, 9, 1, 4]
9327,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9329,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9332,[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 30, 41, 41, 41, 41, 5, 23, 41]
9334,[39, 23, 20, 4, 23, 29, 7, 4, 9, 22, 25, 17, 23, 3, 29, 9, 4, 21, 39, 23]
9338,[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]
9339,[23, 22, 3, 20, 20, 23, 15, 22, 23, 20, 34, 15, 1, 1, 15, 22, 5, 23, 22, 5]
9340,[1, 1, 1, 1, 4, 26, 1, 1, 1, 8, 8, 1, 26, 1, 0, 1, 1, 30, 5, 23]
9341,[29, 18, 1, 4, 1, 1, 1, 4, 4, 4, 1, 4, 1, 1, 1, 1, 1, 18, 4, 0]
9342,[30, 30, 30, 30, 30, 30, 30, 30, 30, 9, 30, 30, 1, 30, 30, 30, 30, 30, 30, 30]
9344,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9346,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9350,[20, 3, 1, 4, 4, 5, 20, 1, 1, 3, 1, 1, 4, 5, 18, 1, 1, 1, 1, 15]
9351,[34, 34, 39, 4, 34, 1, 6, 1, 34, 4, 34, 4, 4, 17, 1, 34, 34, 4, 9, 34]
9353,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
9355,[1, 19, 19, 1, 9, 1, 25, 19, 4, 9, 1, 1, 19, 1, 4, 25, 1, 1, 15, 1]
9356,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 23, 2, 2, 2, 2, 2, 2, 2, 2]
9358,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9359,[1, 4, 5, 21, 1, 43, 8, 3, 21, 43, 43, 43, 1, 9, 4, 4, 4, 43, 4, 4]
9360,[18, 40, 18, 4, 18, 18, 18, 18, 18, 4, 18, 1, 4, 18, 39, 18, 1, 18, 18, 5]
9362,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
9364,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9367,[3, 3, 3, 3, 3, 22, 34, 3, 22, 22, 22, 9, 21, 4, 48, 3, 3, 3, 3, 19]
9368,[20, 20, 20, 20, 20, 9, 3, 8, 21, 35, 1, 4, 0, 18, 40, 5, 3, 21, 1, 1]
9369,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9370,[55, 55, 55, 55, 3, 5, 5, 5, 20, 8, 1, 2, 4, 8, 20, 5, 20, 4, 4, 1]
9371,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 35, 1, 1, 1, 1, 1, 1]
9373,[5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 0, 5, 0, 0, 5, 5, 5, 5, 5, 5]
9374,[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 39, 31, 18, 5, 13, 20]
9375,[4, 30, 18, 4, 5, 9, 19, 22, 9, 1, 39, 19, 1, 1, 39, 1, 1, 23, 19, 3]
9377,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
9378,[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 19, 3, 3, 40, 3, 40, 40, 40]
9380,[18, 18, 18, 1, 1, 18, 18, 1, 18, 18, 18, 1, 18, 1, 18, 18, 1, 18, 18, 18]
9382,[9, 9, 9, 9, 9, 9, 9, 9, 9, 1, 30, 9, 9, 5, 9, 9, 9, 9, 4, 9]
9383,[17, 4, 17, 17, 17, 17, 4, 39, 17, 17, 4, 17, 17, 17, 17, 23, 4, 4, 4, 17]
9385,[9, 4, 4, 9, 9, 9, 9, 18, 4, 4, 9, 4, 4, 9, 4, 4, 4, 9, 9, 4]
9386,[4, 4, 4, 22, 1, 4, 4, 4, 22, 4, 4, 3, 5, 9, 1, 4, 5, 4, 22, 15]
9387,[5, 5, 2, 0, 4, 5, 2, 4, 5, 2, 5, 2, 3, 2, 2, 5, 5, 23, 5, 5]
9389,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9390,[4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 9, 0, 4, 5, 17, 17, 4, 17, 4]
9391,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9392,[4, 1, 1, 4, 1, 1, 3, 1, 41, 23, 1, 3, 1, 23, 4, 1, 40, 1, 4, 4]
9393,[1, 1, 1, 1, 1, 9, 1, 9, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1]
9394,[1, 19, 9, 1, 1, 3, 1, 4, 1, 41, 23, 1, 5, 19, 19, 1, 1, 9, 9, 23]
9395,[1, 9, 1, 4, 1, 4, 1, 4, 1, 1, 1, 4, 5, 3, 23, 31, 48, 6, 7, 20]
9397,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]
9403,[1, 1, 39, 1, 39, 1, 39, 1, 4, 1, 4, 39, 1, 1, 1, 4, 1, 1, 4, 1]
9404,[4, 4, 1, 1, 1, 1, 1, 4, 4, 35, 1, 9, 1, 5, 1, 1, 8, 1, 5, 19]
9405,[40, 23, 20, 1, 1, 34, 1, 39, 40, 22, 4, 1, 0, 4, 40, 7, 1, 39, 20, 7]
9407,[4, 4, 23, 6, 9, 9, 4, 9, 4, 4, 23, 9, 23, 2, 5, 23, 3, 9, 1, 4]
9408,[9, 0, 3, 9, 3, 5, 1, 4, 20, 29, 8, 5, 9, 9, 3, 1, 9, 4, 5, 25]
9409,[5, 5, 5, 13, 5, 13, 5, 5, 5, 5, 13, 5, 5, 5, 5, 5, 5, 13, 8, 5]
9411,[6, 6, 9, 34, 5, 31, 6, 9, 8, 31, 23, 1, 31, 6, 31, 31, 1, 1, 4, 4]
9412,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 41, 5, 5, 5, 5, 5, 5, 5, 5]
9413,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 3, 1, 1]
9416,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5]
9417,[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]
9418,[19, 4, 4, 4, 4, 4, 4, 4, 9, 4, 19, 4, 4, 4, 1, 3, 8, 6, 4, 4]
9419,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9421,[20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
9423,[4, 4, 4, 1, 1, 1, 5, 34, 1, 3, 0, 4, 0, 0, 1, 1, 1, 34, 34, 34]
9428,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 19, 1, 1, 1]
9429,[5, 5, 5, 5, 5, 9, 5, 5, 5, 5, 5, 5, 5, 8, 5, 1, 39, 5, 8, 23]
9431,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
9434,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9435,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4]
9437,[30, 30, 1, 3, 39, 3, 1, 5, 4, 17, 19, 1, 30, 3, 3, 18, 1, 5, 19, 3]
9438,[5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5, 8, 23, 8, 6]
9439,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 35]
9440,[19, 19, 19, 22, 35, 39, 19, 35, 22, 29, 22, 19, 5, 30, 5, 8, 19, 19, 8, 4]
9441,[23, 23, 4, 23, 5, 23, 6, 5, 19, 19, 40, 5, 5, 8, 5, 5, 9, 23, 23, 23]
9442,[55, 55, 55, 55, 3, 5, 2, 8, 5, 5, 20, 23, 4, 5, 8, 1, 4, 20, 4, 2]
9443,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9444,[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
9445,[45, 4, 1, 45, 39, 9, 45, 45, 1, 45, 1, 45, 1, 39, 1, 1, 45, 1, 4, 1]
9446,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 5, 5, 5, 5, 5, 5, 5, 5]
9447,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9449,[8, 15, 4, 3, 3, 5, 15, 4, 3, 3, 5, 8, 8, 5, 23, 1, 1, 9, 23, 1]
9450,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 45, 1, 1]
9455,[1, 1, 4, 1, 4, 4, 4, 4, 4, 48, 4, 4, 1, 3, 4, 4, 1, 4, 1, 4]
9456,[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
9457,[1, 43, 1, 1, 43, 43, 1, 1, 1, 43, 1, 43, 1, 1, 9, 43, 46, 1, 1, 1]
9458,[0, 6, 6, 6, 6, 6, 6, 6, 0, 6, 0, 22, 22, 0, 6, 0, 6, 0, 22, 6]
9459,[3, 3, 3, 3, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 5]
9462,[4, 4, 4, 4, 4, 4, 5, 4, 18, 4, 4, 17, 4, 4, 4, 4, 4, 4, 4, 4]
9463,[21, 55, 0, 28, 21, 20, 8, 20, 55, 21, 8, 21, 55, 4, 1, 28, 0, 0, 28, 22]
9464,[21, 5, 21, 5, 1, 17, 6, 6, 9, 21, 9, 3, 17, 3, 1, 4, 1, 8, 48, 31]
9465,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
9466,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9467,[30, 1, 1, 5, 23, 23, 9, 6, 30, 19, 40, 40, 5, 1, 1, 0, 19, 28, 4, 48]
9468,[1, 1, 35, 34, 1, 1, 1, 1, 1, 18, 0, 18, 30, 1, 4, 4, 1, 1, 1, 35]
9469,[5, 4, 5, 4, 5, 4, 41, 20, 4, 20, 5, 1, 4, 4, 20, 28, 4, 1, 4, 4]
9470,[1, 30, 1, 1, 4, 4, 21, 1, 1, 1, 21, 1, 3, 21, 20, 1, 48, 1, 4, 4]
9471,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9472,[23, 23, 23, 5, 23, 23, 28, 23, 23, 23, 23, 14, 21, 28, 28, 23, 30, 23, 23, 23]
9473,[4, 1, 1, 1, 6, 1, 4, 1, 1, 31, 25, 23, 48, 39, 6, 1, 29, 23, 4, 4]
9474,[1, 1, 1, 1, 1, 3, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
9475,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
9476,[29, 29, 29, 29, 29, 29, 11, 4, 11, 29, 6, 4, 29, 29, 23, 29, 40, 5, 29, 1]
9477,[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]
9479,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9483,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9484,[9, 9, 9, 9, 4, 9, 9, 4, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 4, 9]
9485,[4, 1, 1, 3, 4, 9, 3, 1, 5, 4, 5, 3, 1, 1, 23, 3, 6, 5, 1, 4]
9489,[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]
9490,[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 19, 18, 18]
9492,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9494,[1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 6, 1, 1, 1, 1, 1, 1, 28, 1, 1]
9495,[11, 1, 11, 1, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 26, 1, 9, 1, 4, 1]
9496,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9497,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5]
9498,[6, 1, 8, 6, 4, 6, 6, 1, 5, 4, 6, 1, 6, 5, 6, 23, 3, 21, 4, 3]
9499,[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 23, 41, 41, 41, 41, 23]
9500,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
9503,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 23, 8, 9, 9, 5, 9]
9505,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9506,[4, 4, 4, 4, 35, 9, 4, 9, 35, 35, 17, 35, 4, 23, 4, 40, 4, 9, 4, 4]
9507,[23, 19, 19, 23, 23, 5, 23, 5, 23, 23, 23, 23, 39, 5, 23, 19, 9, 23, 23, 6]
9508,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9509,[5, 5, 5, 5, 5, 5, 25, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9513,[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 22]
9516,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9520,[0, 0, 1, 9, 3, 20, 4, 8, 1, 9, 4, 17, 1, 0, 4, 0, 1, 8, 20, 0]
9521,[1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1, 8, 1, 1, 1, 0, 0, 23, 1]
9522,[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 40, 40, 1]
9523,[1, 4, 1, 4, 9, 1, 9, 25, 9, 1, 17, 4, 4, 5, 1, 25, 4, 1, 9, 17]
9524,[6, 6, 6, 6, 6, 9, 6, 6, 6, 6, 6, 6, 1, 31, 6, 6, 6, 9, 6, 5]
9525,[35, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 35, 3, 3, 3, 3, 3, 3, 35, 3]
9527,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9528,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 6, 9, 9]
9530,[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]
9532,[4, 4, 4, 4, 4, 4, 4, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1]
9533,[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39]
9534,[8, 8, 8, 8, 8, 8, 19, 8, 8, 8, 8, 8, 1, 8, 8, 8, 1, 8, 8, 8]
9539,[9, 9, 9, 9, 9, 9, 9, 6, 9, 9, 9, 9, 9, 9, 9, 9, 3, 9, 5, 9]
9540,[1, 1, 1, 1, 23, 4, 1, 1, 1, 1, 39, 3, 1, 39, 39, 4, 1, 1, 1, 2]
9542,[1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 14, 14, 1, 14, 1, 5, 14]
9546,[23, 23, 23, 23, 23, 23, 23, 23, 4, 23, 23, 18, 18, 18, 23, 8, 1, 23, 23, 6]
9548,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9549,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9551,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9554,[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]
9555,[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
9557,[4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 29, 4, 4, 1, 4, 9, 17]
9558,[19, 18, 3, 19, 4, 22, 1, 22, 19, 4, 19, 22, 4, 19, 39, 41, 4, 8, 8, 9]
9560,[1, 3, 1, 3, 3, 6, 26, 26, 3, 3, 3, 3, 3, 19, 29, 26, 1, 6, 3, 1]
9561,[4, 48, 9, 9, 9, 9, 9, 9, 4, 9, 48, 40, 9, 9, 4, 9, 9, 40, 6, 9]
9566,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
9567,[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
9569,[22, 1, 22, 1, 22, 5, 1, 5, 22, 22, 9, 22, 23, 22, 1, 22, 22, 25, 22, 3]
9570,[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
9571,[0, 0, 0, 0, 0, 0, 21, 21, 0, 0, 0, 0, 0, 21, 0, 0, 0, 21, 1, 0]
9572,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9573,[9, 9, 0, 0, 40, 23, 4, 4, 4, 9, 4, 9, 0, 9, 4, 5, 5, 9, 9, 0]
9574,[1, 4, 6, 6, 1, 20, 1, 1, 1, 1, 4, 1, 0, 4, 9, 4, 4, 1, 4, 9]
9575,[18, 18, 18, 18, 18, 18, 18, 35, 18, 35, 18, 18, 18, 18, 18, 18, 18, 18, 18, 5]
9578,[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
9580,[1, 1, 1, 1, 4, 1, 1, 1, 1, 3, 1, 1, 1, 3, 28, 1, 1, 1, 0, 1]
9583,[1, 1, 1, 1, 1, 1, 1, 29, 1, 35, 1, 1, 28, 29, 1, 1, 1, 1, 1, 1]
9584,[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 39, 4, 4, 4, 4, 5, 34, 5]
9585,[5, 1, 1, 4, 5, 23, 8, 7, 1, 4, 3, 23, 5, 4, 41, 4, 5, 1, 4, 13]
9586,[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 4, 9, 9, 9, 9, 9, 9, 9, 9, 9]
9588,[9, 9, 9, 9, 0, 9, 9, 4, 9, 4, 9, 8, 8, 23, 23, 6, 20, 48, 19, 9]
9590,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 22, 5, 5]
9591,[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
9592,[5, 8, 17, 14, 22, 5, 5, 8, 1, 7, 14, 19, 17, 7, 2, 5, 19, 4, 8, 40]
9594,[9, 48, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 0]
9595,[23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23]
9596,[7, 7, 23, 1, 7, 7, 1, 4, 7, 7, 7, 1, 7, 7, 1, 23, 7, 1, 1, 7]
9597,[13, 13, 1, 13, 5, 1, 5, 23, 5, 23, 6, 4, 5, 5, 4, 2, 1, 43, 1, 4]
